id,model_name,make_name,vehicle_type,name,price,body_type,source,current_location,drive,mileage,color,annual_insurance,year_of_manufacture,torque,fuel_type,engine_size,horse_power,acceleration,transmission,urban_consumption,highway_consumption,availability,purchase_status,condition
3969,Demio,Mazda,Automobile,Mazda Demio,969999,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,138000,,36000,2014,113,Petrol,1300,83,11,Automatic,16,18,sell_on_behalf,Available,Very Good
3968,Premio,Toyota,Automobile,Toyota Premio,999999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,211000,,45000,2009,173,Petrol,1800,138,10,Automatic,11,13,sell_on_behalf,Available,Very Good
3951,Cayenne,Porsche,Automobile,Porsche Cayenne 3.0L V6 / PANORAMIC SUNROOF,3999999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,120000,,180000,2013,580,Diesel,3000,258,7,Automatic,9,11,sell_on_behalf,Available,Very Good
3950,Range Rover Evoque,Land rover,Automobile,Range Rover Evoque,3349999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,228000,,135000,2013,350,Petrol,2000,177,8.5,Automatic,10,12,sell_on_behalf,Available,Very Good
3948,FRR,Isuzu,Automobile,Isuzu FRR,5399999,Truck,Kenyan Used,"Nairobi, Kenya",4WD,136000,,234000,2021,510,Diesel,5200,189,15,Automatic,6,8,sell_on_behalf,Available,Very Good
3946,Vitz,Toyota,Automobile,Toyota Vitz,1099999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,111000,,45000,2015,102,Petrol,1300,94,12,Automatic,16,18,available,Available,Very Good
3943,Skyline,Nissan,Automobile,Nissan Skyline,999999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,181000,,45000,2011,258,Petrol,2500,222,8,Automatic,10,12,available,Available,Very Good
3937,Legacy,Subaru,Automobile,Subaru Legacy B4,2629999,Saloon,Foreign Used,"Nairobi, Kenya",AWD,81000,,112500,2016,236,Petrol,2500,172,8,Automatic,10,12,available,Available,Very Good
3936,E250,Mercedes,Automobile,Mercedes Benz E250,3949999,Saloon,Foreign Used,"Nairobi, Kenya",2WD,104000,,180000,2016,250,Petrol,2000,211,7.4,Automatic,10,12,available,Available,Very Good
3935,Fielder,Toyota,Automobile,Toyota Fielder,1599999,Station Wagon,Kenyan Used,"Nairobi, Kenya",2WD,126000,,67500,2016,145,Petrol,1500,110,11,Automatic,14,16,available,Available,Very Good
3931,Juke,Nissan,Automobile,Nissan Juke,1349999,SUV,Kenyan Used,"Nairobi, Kenya",2WD,172000,,54000,2014,150,Petrol,1500,113,11,Automatic,14,16,sell_on_behalf,Available,Very Good
3925,A5,Audi,Automobile,Audi A5,4899999,Saloon,Foreign Used,"Nairobi, Kenya",AWD,63000,,216000,2017,370,Petrol,2000,252,7,Automatic,11,13,available,Available,Very Good
3910,Golf R,Volkswagen,Automobile,Volkswagen Golf R Variant,3999999,Station Wagon,Foreign Used,"Nairobi, Kenya",AWD,124000,,180000,2015,380,Petrol,2000,300,3.9,Automatic,10,12,sell_on_behalf,Available,Very Good
3909,Axio,Toyota,Automobile,Toyota Axio,1649999,Saloon,Foreign Used,"Nairobi, Kenya",2WD,82000,,67500,2016,130,Petrol,1500,110,11,Automatic,14,16,available,Available,Very Good
3908,Axela,Mazda,Automobile,Mazda Axela,1949999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,89000,,81000,2016,136,Petrol,1500,103,10,Automatic,14,16,available,Available,Very Good
3907,Demio,Mazda,Automobile,Mazda Demio 1.3L,1249999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,91000,,54000,2016,102,Petrol,1300,94,12,Automatic,16,18,sell_on_behalf,Available,Very Good
3906,Porte,Toyota,Automobile,Toyota Porte,1160000,Van,Foreign Used,"Nairobi, Kenya",2WD,110000,,49500,2015,141,Petrol,1500,108,12,Automatic,14,16,available,Available,Very Good
3894,C200,Mercedes,Automobile,Mercedes Benz C200,2949999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,25000,,130500,2014,350,Petrol,2000,184,8,Automatic,11,13,sell_on_behalf,Available,Very Good
3893,Fielder,Toyota,Automobile,Toyota Fielder 'G',1749999,Station Wagon,Foreign Used,"Nairobi, Kenya",2WD,84000,,76500,2016,138,Petrol,1500,109,10,Automatic,14,16,available,Available,Very Good
3892,Grand cherokee,Jeep,Automobile,Jeep Grand Cherokee 'TRAILHAWK',5399999,SUV,Foreign Used,"Nairobi, Kenya",4WD,159000,,243000,2017,398,Petrol,3600,284,8,Automatic,9,11,available,Available,Very Good
3890,Grand cherokee,Jeep,Automobile,Jeep Grand Cherokee,4899999,SUV,Foreign Used,"Nairobi, Kenya",4WD,99000,,225000,2016,394,Petrol,3600,286,8,Automatic,9,11,available,Available,Very Good
3888,Teana,Nissan,Automobile,Nissan Teana XL,1369999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,123000,,67500,2015,228,Petrol,2500,180,12,Automatic,10,12,sell_on_behalf,Available,Very Good
3885,A3,Audi,Automobile,Audi A3,2749999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,88000,,117000,2017,250,Petrol,1400,150,8,Automatic,14,16,sell_on_behalf,Available,Very Good
3884,Forester,Subaru,Automobile,Subaru Forester NA / PANORAMIC SUNROOF,1999999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,125000,,90000,2012,196,Petrol,2000,146,10,Automatic,10,12,sell_on_behalf,Available,Very Good
3882,Belta,Toyota,Automobile,Toyota Belta,665000,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,106000,,27000,2008,115,Petrol,1300,87,13,Automatic,18,20,sell_on_behalf,Available,Very Good
3881,X3,Bmw,Automobile,BMW X3 XDrive 20d M-SPORT / PANORAMIC SUNROOF,4249999,SUV,Foreign Used,"Nairobi, Kenya",AWD,101000,,180000,2017,400,Diesel,2000,188,8,Automatic,12,14,available,Available,Very Good
3880,Sylphy,Nissan,Automobile,Nissan Sylphy,1549999,Saloon,Foreign Used,"Nairobi, Kenya",2WD,44000,,67500,2016,174,Petrol,1800,124,12,Automatic,11,13,sell_on_behalf,Available,Very Good
3879,Axela,Mazda,Automobile,Mazda Axela,2099999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,122000,,90000,2016,144,Petrol,1500,109,12,Automatic,14,16,sell_on_behalf,Available,Very Good
3868,Demio,Mazda,Automobile,Mazda Demio 1.3L,1399999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,66000,,56250,2017,102,Petrol,1300,94,11,Automatic,16,18,available,Available,Very Good
3852,X6,Bmw,Automobile,BMW X6 XDRIVE 35i,3199999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,140000,,135000,2011,407,Petrol,3000,300,7,Automatic,9,11,available,Available,Very Good
3851,Harrier,Toyota,Automobile,Toyota Harrier,3549999,SUV,Foreign Used,"Nairobi, Kenya",2WD,64000,,157500,2017,185,Petrol,2000,155,8,Automatic,10,12,available,Available,Very Good
3850,Cx5,Mazda,Automobile,Mazda CX-5 2.2D,3099999,SUV,Foreign Used,"Nairobi, Kenya",2WD,117000,,135000,2017,418,Diesel,2200,173,8,Automatic,12,14,available,Available,Very Good
3849,Cx5,Mazda,Automobile,Mazda CX-5 2.2D,2599999,SUV,Foreign Used,"Nairobi, Kenya",2WD,53000,,108000,2016,418,Diesel,2200,173,8.3,Automatic,12,14,available,Available,Very Good
3848,Harrier,Toyota,Automobile,Toyota Harrier Premium,3599999,SUV,Foreign Used,"Nairobi, Kenya",2WD,65000,,157500,2016,185,Petrol,2000,155,8,Automatic,10,12,available,Available,Very Good
3847,Landcruiser 200 series,Toyota,Automobile,"Toyota Landcruiser ""ZX"" 200 Series 4.6L V8",11999999,SUV,Foreign Used,"Nairobi, Kenya",4WD,52000,,540000,2017,450,Petrol,4600,314,8,Automatic,6,8,available,Available,Very Good
3846,XC60,Volvo,Automobile,Volvo XC60,3099999,SUV,Foreign Used,"Nairobi, Kenya",AWD,128000,,135000,2016,400,Petrol,2000,179,8,Automatic,12,14,available,Available,Very Good
3845,Ranger,Ford,Automobile,Ford Ranger,5849999,Pickup Truck,Foreign Used,"Nairobi, Kenya",4WD,43000,,252000,2017,470,Diesel,3200,197,8,Automatic,9,11,available,Available,Very Good
3844,Hilux,Toyota,Automobile,Toyota Hilux D CAB,5399999,Pickup Truck,Foreign Used,"Nairobi, Kenya",4WD,92000,,234000,2016,343,Diesel,2500,144,8,Automatic,10,12,available,Available,Very Good
3843,A6,Audi,Automobile,Audi A6 2.0L QUATTRO C7.5,3949999,Saloon,Foreign Used,"Nairobi, Kenya",AWD,76000,,171000,2017,350,Petrol,2000,220,8,Automatic,10,12,available,Available,Very Good
3842,Vitz,Toyota,Automobile,Toyota Vitz,1399999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,104000,,58500,2017,102,Petrol,1300,94,12,Automatic,16,18,available,Available,Very Good
3834,Elgrand,Nissan,Automobile,Nissan Elgrand,2449999,Van,Foreign Used,"Nairobi, Kenya",2WD,169000,,103500,2016,245,Petrol,2500,168,8,Automatic,10,12,available,Available,Very Good
3823,A5,Audi,Automobile,Audi A5,4549999,Saloon,Foreign Used,"Nairobi, Kenya",AWD,92000,,198000,2017,370,Petrol,2000,252,8,Automatic,11,13,available,Available,Very Good
3821,Landcruiser 200 series,Toyota,Automobile,Toyota Landcruiser 200 Series 4.6L V8,7499999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,144000,,270000,2010,450,Petrol,4600,314,8,Automatic,6,8,sell_on_behalf,Available,Very Good
3818,Demio,Mazda,Automobile,Mazda Demio 1.3L,1299999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,49000,,54000,2016,102,Petrol,1300,94,10,Automatic,16,18,available,Available,Very Good
3817,C200,Mercedes,Automobile,Mercedes Benz C200,4199999,Saloon,Foreign Used,"Nairobi, Kenya",2WD,70000,,180000,2016,300,Petrol,2000,181,8,Automatic,10,12,available,Available,Very Good
3816,Landcruiser,Toyota,Automobile,Toyota Landcruiser Prado TX / SUNROOF / 7 SEATER,4649999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,84000,,211200,2015,270,Petrol,2700,167,10,Automatic,10,12,sell_on_behalf,Sold,Very Good
3814,Forester,Subaru,Automobile,Subaru Forester,2349999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,99000,,99000,2014,196,Petrol,2000,146,8,Automatic,10,12,sell_on_behalf,Available,Very Good
3813,208,Peugeot,Automobile,Peugeot 208,1269999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,98000,,54000,2017,230,Petrol,1200,128,10,Automatic,18,20,available,Available,Very Good
3812,Tiguan,Volkswagen,Automobile,Volkswagen Tiguan,2249999,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,80000,,94500,2014,250,Petrol,1400,148,9,Automatic,15,17,sell_on_behalf,Available,Very Good
3804,Golf TSI,Volkswagen,Automobile,Volkswagen Golf TSI 1.2L,1699999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,84000,,76500,2015,200,Petrol,1200,122,8,Automatic,16,18,sell_on_behalf,Available,Very Good
3801,Golf Variant,Volkswagen,Automobile,Volkswagen Golf Variant 1.4L TSI,1999999,Station Wagon,Foreign Used,"Nairobi, Kenya",2WD,116000,,90000,2016,250,Petrol,1400,138,8.4,Automatic,14,16,sell_on_behalf,Available,Very Good
3797,Cx5,Mazda,Automobile,Mazda CX-5 2.5L,3699999,SUV,Foreign Used,"Nairobi, Kenya",2WD,47000,,157500,2017,258,Petrol,2500,187,8.7,Automatic,10,12,available,Available,Very Good
3796,Cx5,Mazda,Automobile,Mazda CX-5 2.2D,3249999,SUV,Foreign Used,"Nairobi, Kenya",2WD,112000,,135000,2017,418,Diesel,2200,173,8,Automatic,12,14,available,Available,Very Good
3795,Passat,Volkswagen,Automobile,Volkswagen Passat Variant 1.4L,2199999,Station Wagon,Foreign Used,"Nairobi, Kenya",2WD,84000,,90000,2016,200,Petrol,1400,120,8,Automatic,14,16,available,Sold,Very Good
3794,Wish,Toyota,Automobile,Toyota Wish,2499999,Station Wagon,Foreign Used,"Nairobi, Kenya",2WD,80000,,108000,2016,195,Petrol,1800,156,11,Automatic,11,13,available,Available,Very Good
3793,Cayenne,Porsche,Automobile,Porsche Cayenne 3.0L V6,3949999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,136000,,166500,2013,580,Diesel,3000,258,5.4,Automatic,9,11,sell_on_behalf,Available,Very Good
3792,Galant,Mitsubishi,Automobile,Mitsubishi Galant GDI,275000,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,286000,,12375,1998,191,Petrol,2000,145,10,Automatic,10,12,sell_on_behalf,Sold,Very Good
3769,Discovery IV,Land rover,Automobile,Land Rover Discovery IV / 3-Zone Sunroof,5499999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,132000,,238500,2015,600,Diesel,3000,254,6,Automatic,9,11,sell_on_behalf,Available,Very Good
3768,Harrier,Toyota,Automobile,Toyota Harrier,3899999,SUV,Foreign Used,"Nairobi, Kenya",2WD,74000,,166500,2017,185,Petrol,2000,155,9,Automatic,10,12,available,Available,Very Good
3760,Camry,Toyota,Automobile,Toyota Camry,1699999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,178000,,72000,2014,231,Petrol,2500,178,9,Automatic,10,12,sell_on_behalf,Available,Very Good
3745,A6,Audi,Automobile,Audi A6 QUATTRO C7.5,3299999,Saloon,Foreign Used,"Nairobi, Kenya",AWD,103000,,135000,2016,350,Petrol,2000,220,7.8,Automatic,10,12,available,Available,Very Good
3744,A5,Audi,Automobile,Audi A5 2.0T QUATTRO S-LINE,3549999,Saloon,Foreign Used,"Nairobi, Kenya.",AWD,54000,,157500,2016,350,Petrol,2000,208,8,Automatic,10,12,available,Available,Very Good
3740,C200,Mercedes,Automobile,Mercedes Benz C200,1549999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,73000,,67500,2010,270,Petrol,1800,184,9,Automatic,11,13,sell_on_behalf,Available,Very Good
3739,Demio,Mazda,Automobile,Mazda Demio 1.5L,1449999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,89000,,58500,2017,220,Diesel,1500,105,10,Automatic,16,18,available,Available,Very Good
3737,Axela,Mazda,Automobile,Mazda Axela,1499999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,120000,,58500,2014,144,Petrol,1500,109,10,Automatic,14,16,sell_on_behalf,Available,Very Good
3735,XC60,Volvo,Automobile,Volvo XC60 D4 / PANO SUNROOF,6499999,SUV,Foreign Used,"Nairobi, Kenya",AWD,65000,,225000,2019,400,Diesel,2000,187,6,Automatic,12,14,available,Available,Very Good
3734,Cx5,Mazda,Automobile,Mazda CX-5 2.2D AWD / SUNROOF,3849999,SUV,Foreign Used,"Nairobi, Kenya",AWD,150000,,157500,2017,418,Diesel,2200,173,8.3,Automatic,12,14,available,Available,Very Good
3733,Q5,Audi,Automobile,Audi Q5,5199999,SUV,Foreign Used,"Nairobi, Kenya",AWD,46000,,225000,2017,370,Petrol,2000,252,8,Automatic,11,13,available,Available,Very Good
3726,Landcruiser,Toyota,Automobile,Toyota Landcruiser Prado GDJ150 / SUNROOF,5499999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,125000,,225000,2015,450,Diesel,2800,174,8,Automatic,9,11,sell_on_behalf,Sold,Very Good
3724,X3,Bmw,Automobile,BMW  X3 XDrive 20d M-SPORT,4149999,SUV,Foreign Used,"Nairobi, Kenya",AWD,122000,,180000,2016,400,Diesel,2000,188,8,Automatic,12,14,sell_on_behalf,Available,Very Good
3723,XC60,Volvo,Automobile,"Volvo XC60 T5 ""Inscription"" AWD",4349999,SUV,Foreign Used,"Nairobi, Kenya",AWD,101000,,180000,2016,350,Petrol,2000,242,8,Automatic,11,13,available,Available,Very Good
3721,NX200T,Lexus,Automobile,Lexus NX200t,4999999,SUV,Kenyan Used,"Nairobi, Kenya",2WD,49000,,225000,2016,345,Petrol,2000,235,6,Automatic,10,12,available,Available,Very Good
3720,E350,Mercedes,Automobile,Mercedes Benz E350 / SUNROOF,2949999,Saloon,Kenyan Used,"Nairobi, Kenya",AWD,86000,,126000,2012,371,Petrol,3500,302,9,Automatic,9,11,sell_on_behalf,Available,Very Good
3718,Patrol,Nissan,Automobile,"Nissan Patrol Nismo ""Y62""  / SUNROOF",8599999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,93000,,360000,2016,560,Petrol,5600,428,6.6,Automatic,6,8,sell_on_behalf,Available,Very Good
3717,Range Rover Sport,Land rover,Automobile,Range Rover Sport Autobiography 5.0L V8 SUPERCHARGED / PANO SUNROOF,7999999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,45000,,360000,2013,625,Petrol,5000,510,5,Automatic,6,8,available,Available,Very Good
3715,Defender,Land rover,Automobile,Landrover Defender 110,4099999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,160000,,180000,2011,360,Diesel,2500,122,11,Manual,10,12,sell_on_behalf,Available,Very Good
3714,2008,Peugeot,Automobile,Peugeot 2008 / MOONROOF,2099999,SUV,Foreign Used,"Nairobi, Kenya",2WD,56000,,90000,2017,240,Petrol,1200,134,10,Automatic,16,18,available,Available,Very Good
3713,508,Peugeot,Automobile,Peugeot 508 / MOONROOF,2479999,Station Wagon,Foreign Used,"Nairobi, Kenya",2WD,88000,,108000,2017,240,Petrol,1600,162,8,Automatic,14,16,available,Available,Very Good
3712,XC60,Volvo,Automobile,Volvo XC60 D4 / SUNROOF,3849999,SUV,Foreign Used,"Nairobi, Kenya",2WD,66000,,180000,2016,400,Diesel,2000,179,8,Automatic,12,14,available,Available,Very Good
3711,Probox / Succeed,Toyota,Automobile,Toyota SUCCEED,1299999,Station Wagon,Foreign Used,"Nairobi, Kenya",2WD,94000,,54000,2016,141,Petrol,1500,109,12,Automatic,14,16,available,Available,Very Good
3707,Demio,Mazda,Automobile,Mazda Demio 1.3L,1299999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,106000,,49500,2017,102,Petrol,1300,94,12,Automatic,18,20,available,Available,Very Good
3706,SQ5,Audi,Automobile,Audi SQ5 3.0L (TFSI) QUATTRO,6899999,SUV,Foreign Used,"Nairobi, Kenya",AWD,58000,,288000,2017,50,Petrol,3000,354,5.1,Automatic,10,12,available,Available,Very Good
3704,Patrol,Nissan,Automobile,Nissan Patrol LE 'Y62'  5.6L V8 / SUNROOF,8499999,SUV,Foreign Used,"Nairobi, Kenya",4WD,46000,,360000,2016,560,Petrol,5600,400,7.5,Automatic,6,8,available,Available,Very Good
3703,Landcruiser 200 series,Toyota,Automobile,Toyota Landcruiser 4.5L V8,8499999,SUV,Foreign Used,"Nairobi, Kenya",4WD,97000,,360000,2014,650,Diesel,4500,282,8,Automatic,6,8,available,Available,Very Good
3699,Cx5,Mazda,Automobile,Mazda CX-5 2.2D,2649999,SUV,Foreign Used,"Nairobi, Kenya",2WD,73000,,99000,2016,418,Diesel,2200,173,8.3,Automatic,12,14,available,Available,Very Good
3698,RX450h,Lexus,Automobile,Lexus RX450H / SUNROOF,7199999,SUV,Foreign Used,"Nairobi, Kenya",AWD,85000,,225000,2016,350,Petrol Hybrid,3500,327,8,Automatic,15,17,available,Available,Very Good
3697,XC60,Volvo,Automobile,"Volvo XC60 T5 ""Inscription"" AWD",5799999,SUV,Foreign Used,"Nairobi, Kenya",AWD,102000,,319000,2018,350,Petrol,2000,251,7,Automatic,12,14,available,Available,Very Good
3696,Passo,Toyota,Automobile,Toyota Passo,575000,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,181000,,22500,2010,94,Petrol,1000,74,12,Automatic,18,20,sell_on_behalf,Sold,Very Good
3695,Escape,Ford,Automobile,Ford Escape XLT,749999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,189000,,270000,2006,262,Petrol,3000,200,10,Automatic,9,11,sell_on_behalf,Available,Very Good
3694,Golf Variant,Volkswagen,Automobile,Volkswagen Golf Variant 1.4L TSI,1149999,Station Wagon,Kenyan Used,"Nairobi, Kenya",2WD,153000,,45000,2013,250,Petrol,1400,138,8.4,Automatic,14,16,sell_on_behalf,Available,Very Good
3689,NV 200,Nissan,Automobile,Nissan NV200,1849999,Van,Foreign Used,"Nairobi, Kenya.",2WD,162000,,76500,2016,188,Petrol,1500,133,11,Automatic,14,16,available,Available,Very Good
3686,Jimny,Suzuki,Automobile,Suzuki Jimny 'Land Venture',1549999,SUV,Foreign Used,"Nairobi, Kenya.",4WD,88000,,67500,2016,103,Petrol,660,63,10,Automatic,22,24,sell_on_behalf,Available,Very Good
3684,A3,Audi,Automobile,Audi A3,2349999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,123000,,94500,2016,250,Petrol,1400,150,8,Automatic,14,16,sell_on_behalf,Available,Very Good
3682,320D,Bmw,Automobile,BMW 320d 'F30',2449999,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,151000,,99000,2014,380,Diesel,2000,181,8.2,Automatic,11,13,sell_on_behalf,Available,Very Good
3678,Avensis,Toyota,Automobile,Toyota Avensis T3-X / MANUAL,679999,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,124000,,22500,2005,170,Petrol,1800,127,9.7,Manual,11,13,sell_on_behalf,Available,Very Good
3674,Landcruiser,Toyota,Automobile,Toyota Landcruiser Prado TX J150,3349999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,142000,,139500,2012,270,Petrol,2700,167,10,Automatic,10,12,sell_on_behalf,Sold,Very Good
3673,Cherokee,Jeep,Automobile,Jeep Cherokee Sport 2.5L,1199999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,86000,,49500,2002,343,Diesel,2500,143,10,Automatic,10,12,sell_on_behalf,Available,Very Good
3670,Fielder,Toyota,Automobile,Toyota Fielder WXB Hybrid,2199999,Station Wagon,Foreign Used,"Nairobi, Kenya.",2WD,90000,,90000,2017,172,Petrol Hybrid,1800,139,9,Automatic,30,33,available,Available,Very Good
3668,Probox / Succeed,Toyota,Automobile,Toyota Probox,1289999,Station Wagon,Foreign Used,"Nairobi, Kenya.",2WD,105000,,49500,2016,141,Petrol,1500,109,10,Automatic,14,16,available,Available,Very Good
3667,Tiguan,Volkswagen,Automobile,Volkswagen Tiguan 1.4TSI,3849999,SUV,Foreign Used,"Nairobi, Kenya.",2WD,75000,,162000,2017,250,Petrol,1400,148,9,Automatic,14,16,available,Available,Very Good
3665,E350,Mercedes,Automobile,Mercedes Benz E350 / SUNROOF,3549999,Saloon,Kenyan Used,"Nairobi, Kenya.",AWD,86000,,148500,2015,620,Diesel,3000,252,7,Automatic,9,11,sell_on_behalf,Available,Very Good
3663,Landcruiser,Toyota,Automobile,"Toyota Landcruiser Prado ""TX"" J150",4199999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,90000,,180000,2014,270,Petrol,2700,167,10,Automatic,9,11,sell_on_behalf,Sold,Very Good
3661,C4,Citreon,Automobile,Citreon C4 1.6 BlueHDi,1699999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,70000,,67500,2017,300,Diesel,1600,120,10,Automatic,23,25,available,Available,Very Good
3660,Cayenne,Porsche,Automobile,Porsche Cayenne 3.6L V6 'Platinum Edition' with SUNROOF,6499999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,54000,,270000,2015,400,Petrol,3600,300,7.7,Automatic,9,11,sell_on_behalf,Available,Very Good
3657,S60,Volvo,Automobile,Volvo S60 T3,2399999,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,87000,,103500,2017,240,Petrol,1600,148,8,Automatic,14,16,available,Available,Very Good
3654,Legend,Honda,Automobile,Honda Legend 3.5L V6 Hybrid,3549999,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,146000,,103500,2016,369,Petrol Hybrid,3500,380,6.9,Automatic,10,12,available,Available,Very Good
3653,WRX,Subaru,Automobile,Subaru WRX S4,2149999,Saloon,Kenyan Used,"Nairobi, Kenya.",AWD,128000,,90000,2015,400,Petrol,2000,300,5.4,Automatic,10,12,sell_on_behalf,Available,Very Good
3650,Santa Fe,Hyundai,Automobile,Hyundai Santa Fe 2.2L Diesel / PANORAMIC SUNROOF,3299999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,109000,,135000,2015,441,Diesel,2200,197,9.7,Automatic,12,14,sell_on_behalf,Available,Very Good
3649,EcoSport,Ford,Automobile,Ford EcoSport Titanium,1749999,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,29000,,67500,2017,150,Petrol,1500,121,9,Automatic,14,16,sell_on_behalf,Available,Very Good
3648,Ranger,Ford,Automobile,Ford Ranger Limited 2.2L,5699999,Truck,Foreign Used,"Nairobi, Kenya.",4WD,142000,,225000,2016,375,Diesel,2200,148,8,Automatic,11,13,sell_on_behalf,Available,Very Good
3647,Premacy,Mazda,Automobile,Mazda Premacy 2.2L Diesel,1099999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,80000,,49500,2012,418,Diesel,2200,173,8.7,Automatic,12,14,sell_on_behalf,Available,Very Good
3645,Landcruiser 200 series,Toyota,Automobile,Toyota Landcruiser GXR 4.5L V8 / MANUAL,8199999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,106000,,360000,2016,650,Diesel,4500,282,7,Automatic,8,10,sell_on_behalf,Available,Very Good
3643,A4,Audi,Automobile,Audi A4 2.0T QUATTRO,2299999,Saloon,Kenyan Used,"Nairobi, Kenya.",AWD,105000,,99000,2014,350,Petrol,2000,220,7.8,Automatic,11,13,sell_on_behalf,Available,Very Good
3641,Q7,Audi,Automobile,Audi Q7 3.0L TDI,2199999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,178000,,90000,2007,500,Diesel,3000,233,8,Automatic,8,10,sell_on_behalf,Available,Very Good
3640,Rush,Toyota,Automobile,Toyota Rush 4WD,1199999,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,109000,,45000,2013,141,Petrol,1500,109,10,Automatic,14,16,sell_on_behalf,Available,Very Good
3638,208,Peugeot,Automobile,Peugeot 208,1399999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,70000,,67500,2017,230,Petrol,1200,128,10,Automatic,18,20,available,Available,Very Good
3627,Esquire,Toyota,Automobile,Toyota Esquire,2599999,Van,Foreign Used,"Nairobi, Kenya.",2WD,130000,,112500,2016,193,Petrol,2000,150,9,Automatic,10,12,available,Available,Very Good
3626,Xtrail,Nissan,Automobile,Nissan XTRAIL Mode-Premier Autech,2399999,SUV,Foreign Used,"Nairobi, Kenya.",4WD,105000,,99000,2016,240,Petrol,2000,180,10,Automatic,10,12,available,Available,Very Good
3615,SQ5,Audi,Automobile,Audi SQ5 3.0T V6 QUATTRO,7499999,SUV,Foreign Used,High Seas,AWD,40000,,297000,2018,500,Petrol,3000,354,5.4,Automatic,8,10,available,Available,Excellent
